"历厘矫埃","郴何柯档","郴何嚼档","CO2丑档","寇何柯档","浅氢","浅加","老荤樊","穿利老荤樊","皑快"
"2024-11-24 16:05","21.9","88.7","289","14.5","谅","0","108","897","0"
"2024-11-24 16:06","21.9","86.7","288","14.5","谅","0.1","105","898","0"
"2024-11-24 16:07","21.9","87.5","290","14.4","谅","0.7","105","899","0"
"2024-11-24 16:08","21.9","87.5","288","14.3","谅","1","102","899","0"
"2024-11-24 16:09","22.1","86.6","289","14.1","谅","1.1","99","900","0"
"2024-11-24 16:10","21.7","88.1","291","14","谅","1.1","96","900","0"
"2024-11-24 16:11","21.9","87.6","290","14","谅","1.1","96","901","0"
"2024-11-24 16:12","21.6","89.9","291","14.1","谅","0.3","93","902","0"
"2024-11-24 16:13","21.7","86.7","291","14","谅","0.9","90","902","0"
"2024-11-24 16:14","21.6","89.7","291","14","谅","1.1","87","903","0"
"2024-11-24 16:15","21.6","87.6","290","13.9","谅","0.7","84","903","0"
"2024-11-24 16:16","21.5","88","287","13.9","谅","0.7","82","904","0"
"2024-11-24 16:17","21.4","89.5","287","13.8","谅","1.6","81","904","0"
"2024-11-24 16:18","21.5","87.2","286","13.8","谅","1.1","78","905","0"
"2024-11-24 16:18","21.4","88.5","288","13.9","谅","0.7","73","905","0"
"2024-11-24 16:19","21.2","90.4","286","13.9","谅","0.7","76","905","0"
"2024-11-24 16:20","21.1","91.2","288","13.8","谅","1.1","70","906","0"
"2024-11-24 16:21","21.2","89.3","286","13.7","谅","1.5","67","906","0"
"2024-11-24 16:22","21.1","89.8","289","13.6","谅","1.5","64","907","0"
"2024-11-24 16:23","21","89.4","286","13.6","谅","1.2","64","907","0"
"2024-11-24 16:24","21","89.4","288","13.6","谅","1.3","61","908","0"
"2024-11-24 16:25","20.9","91.1","288","13.6","谅","1.1","58","908","0"
"2024-11-24 16:26","20.9","89.6","288","13.6","谅","0.9","58","908","0"
"2024-11-24 16:27","20.6","91.1","289","13.6","谅","1.1","55","909","0"
"2024-11-24 16:28","20.4","91.8","290","13.6","谅","1.1","55","909","0"
"2024-11-24 16:29","20.6","89.5","290","13.6","谅","0.8","52","909","0"
"2024-11-24 16:30","20.6","89.2","290","13.5","谅","1.3","52","909","0"
"2024-11-24 16:31","20.6","88.8","289","13.5","谅","1.5","49","910","0"
"2024-11-24 16:32","20.3","92","292","13.5","谅","1.3","46","910","0"
"2024-11-24 16:33","20.4","88","289","13.5","谅","1.1","46","910","0"
"2024-11-24 16:34","20.3","88.7","290","13.5","谅","1.5","43","911","0"
"2024-11-24 16:35","20","91.9","293","13.5","谅","1.1","42","911","0"
"2024-11-24 16:36","20.1","89.9","294","13.5","谅","1.1","40","911","0"
"2024-11-24 16:37","20","90.4","294","13.5","谅","1.1","38","911","0"
"2024-11-24 16:38","19.9","90.1","293","13.4","谅","1.1","38","912","0"
"2024-11-24 16:39","19.7","91.6","293","13.4","谅","1.1","35","912","0"
"2024-11-24 16:40","19.8","90","294","13.3","谅","1.1","35","912","0"
"2024-11-24 16:41","19.8","89","295","13.3","谅","0.7","35","912","0"
"2024-11-24 16:42","19.6","90.1","295","13.3","谅","0.7","32","912","0"
"2024-11-24 16:43","19.7","90","293","13.3","谅","0.7","32","913","0"
"2024-11-24 16:44","19.4","91.3","293","13.3","谅","0.7","29","913","0"
"2024-11-24 16:45","19.4","90.5","295","13.3","谅","1.1","29","913","0"
"2024-11-24 16:46","19.3","90.5","295","13.3","谅","1.1","28","913","0"
"2024-11-24 16:47","19.2","90.2","296","13.3","谅","1.1","26","913","0"
"2024-11-24 16:48","19.2","91.3","295","13.3","谅","0.8","26","913","0"
"2024-11-24 16:49","19.1","90.4","294","13.2","谅","0.7","23","914","0"
"2024-11-24 16:50","18.9","91.7","297","13.1","谅","0.8","23","914","0"
"2024-11-24 16:51","18.9","88","297","13.1","谅","0.7","23","914","0"
"2024-11-24 16:52","18.8","91","297","13","谅","0.5","23","914","0"
"2024-11-24 16:53","18.7","91.6","300","13","谅","0.7","20","914","0"
"2024-11-24 16:54","18.6","91.6","300","13","谅","0.7","20","914","0"
"2024-11-24 16:55","18.6","90.5","299","13","谅","0.7","20","914","0"
"2024-11-24 16:56","18.5","90.1","299","13","谅","0.7","20","914","0"
"2024-11-24 16:57","18.4","91.6","302","12.9","谅","1.1","17","915","0"
"2024-11-24 16:58","18.2","91.4","302","12.9","谅","0.9","17","915","0"
"2024-11-24 16:59","18","93.3","303","12.9","谅","1.1","17","915","0"
"2024-11-24 17:00","18","92.2","302","12.8","谅","0.7","17","915","0"
"2024-11-24 17:01","17.8","92.6","303","12.7","谅","0.7","14","915","0"
"2024-11-24 17:02","17.8","92.7","303","12.6","谅","0.7","14","915","0"
"2024-11-24 17:03","17.8","91.2","305","12.6","谅","0.6","14","915","0"
"2024-11-24 17:04","17.6","93","307","12.5","谅","0.4","14","915","0"
"2024-11-24 17:05","17.5","93.8","307","12.5","谅","0.3","11","915","0"
"2024-11-24 17:06","17.6","91","307","12.4","谅","0.3","11","915","0"
"2024-11-24 17:07","17.5","89.8","308","12.5","谅","0.7","10","915","0"
"2024-11-24 17:08","17.5","90.8","308","12.4","谅","0.3","8","915","0"
"2024-11-24 17:09","17.3","91","308","12.3","谅","0.7","8","916","0"
"2024-11-24 17:10","17.1","91.5","309","12.3","谅","0.5","8","916","0"
"2024-11-24 17:11","17.1","91.8","309","12.2","谅","0.5","8","916","0"
"2024-11-24 17:12","17.1","90","311","12.2","谅","0.3","5","916","0"
"2024-11-24 17:13","16.9","91.3","311","12.1","谅","0.3","5","916","0"
"2024-11-24 17:14","16.8","91.9","311","12.1","谅","0.3","5","916","0"
"2024-11-24 17:15","17","88.3","313","11.9","谅","0.2","5","916","0"
"2024-11-24 17:16","16.7","90.3","315","11.9","谅","0.3","2","916","0"
"2024-11-24 17:17","16.6","89.2","314","11.9","谅","0.3","2","916","0"
"2024-11-24 17:18","16.5","90.8","314","11.9","谅","0.3","2","916","0"
"2024-11-24 17:19","16.4","93.8","315","11.9","谅","0.2","2","916","0"
"2024-11-24 17:20","16.3","91.8","315","11.8","谅","0.2","2","916","0"
"2024-11-24 17:21","16.4","90.3","317","11.7","谅","0.3","2","916","0"
"2024-11-24 17:22","16.3","88.9","316","11.7","谅","0.3","0","916","0"
"2024-11-24 17:23","16.3","89","317","11.7","谅","0.3","0","916","0"
"2024-11-24 17:24","16.1","92.1","318","11.6","谅","0.3","0","916","0"
"2024-11-24 17:25","16.2","90.1","317","11.7","谅","0.3","0","916","0"
"2024-11-24 17:26","16","91.3","319","11.7","谅","0.3","0","916","0"
"2024-11-24 17:27","15.7","91.6","319","11.5","谅","0.3","0","916","0"
"2024-11-24 17:28","15.9","88.9","320","11.5","谅","0.3","0","916","0"
"2024-11-24 17:29","15.7","90.6","320","11.5","谅","0.6","0","916","0"
"2024-11-24 17:30","15.8","89.6","320","11.5","谅","0.6","0","916","0"
"2024-11-24 17:31","15.5","92.5","319","11.5","谅","0.4","0","916","0"
"2024-11-24 17:32","15.4","91.1","320","11.5","谅","0.7","0","916","0"
"2024-11-24 17:33","15.6","90.2","320","11.5","谅","0.6","0","916","0"
"2024-11-24 17:34","15.3","91.1","322","11.5","谅","0.7","0","916","0"
"2024-11-24 17:35","15.4","90.3","322","11.5","谅","1.1","0","916","0"
"2024-11-24 17:36","15.2","91.6","322","11.6","谅","1.1","0","916","0"
"2024-11-24 17:37","15.1","92.5","323","11.5","谅","0.6","0","916","0"
"2024-11-24 17:38","15.1","91","323","11.4","谅","0.9","0","916","0"
"2024-11-24 17:39","15","92.8","324","11.3","谅","1.1","0","916","0"
"2024-11-24 17:40","15","92.3","326","11.2","谅","0.8","0","916","0"
"2024-11-24 17:41","15","90.3","326","11.1","谅","0.9","0","916","0"
"2024-11-24 17:42","14.9","91.1","326","11.1","谅","1.5","0","916","0"
"2024-11-24 17:43","14.7","93.3","325","11","谅","1","0","916","0"
"2024-11-24 17:44","14.6","92.4","327","11","谅","0.9","0","916","0"
"2024-11-24 17:45","14.8","91.5","327","11","谅","1.2","0","916","0"
"2024-11-24 17:46","14.8","90","329","10.9","谅","0.7","0","916","0"
"2024-11-24 17:47","14.5","92.9","329","10.8","谅","0.6","0","916","0"
"2024-11-24 17:48","14.4","92.3","331","10.8","谅","1.1","0","916","0"
"2024-11-24 17:49","14.5","89.8","329","10.7","谅","1.3","0","916","0"
"2024-11-24 17:50","14.5","89.3","329","10.9","谅","1.2","0","916","0"
"2024-11-24 17:51","14.4","89.8","329","10.8","谅","1.1","0","916","0"
"2024-11-24 17:52","14.3","93.3","333","10.7","谅","0.7","0","916","0"
"2024-11-24 17:53","14.2","92.4","332","10.6","谅","0.8","0","916","0"
"2024-11-24 17:54","14.4","91.1","333","10.6","谅","0.4","0","916","0"
"2024-11-24 17:55","14.2","91.9","333","10.5","谅","0.8","0","916","0"
"2024-11-24 17:56","14.2","90.6","333","10.5","谅","0.7","0","916","0"
"2024-11-24 17:57","14","93.3","333","10.5","谅","0.6","0","916","0"
"2024-11-24 17:58","14.1","90.6","335","10.5","谅","0.6","0","916","0"
"2024-11-24 17:59","13.8","93.7","334","10.5","谅","0.7","0","916","0"
"2024-11-24 18:00","13.7","92.4","334","10.5","谅","0.7","0","916","0"
"2024-11-24 18:01","13.8","92","336","10.5","谅","0.7","0","916","0"
"2024-11-24 18:02","13.9","90.6","336","10.4","谅","0.7","0","916","0"
"2024-11-24 18:03","13.7","92.2","336","10.4","谅","0.4","0","916","0"
"2024-11-24 18:04","13.7","91.4","336","10.5","谅","0.8","0","916","0"
"2024-11-24 18:05","13.7","90.6","337","10.5","谅","1.1","0","916","0"
"2024-11-24 18:06","13.6","91","337","10.5","谅","0.9","0","916","0"
"2024-11-24 18:07","13.8","91.2","337","10.5","谅","1.1","0","916","0"
"2024-11-24 18:08","13.5","91.6","337","10.4","谅","0.7","0","916","0"
"2024-11-24 18:09","13.4","91.6","338","10.3","谅","1.1","0","916","0"
"2024-11-24 18:10","13.4","91.7","338","10.3","谅","0.3","0","916","0"
"2024-11-24 18:11","13.4","92.5","339","10.3","谅","0.7","0","916","0"
"2024-11-24 18:12","13.5","89.4","339","10.2","谅","0.3","0","916","0"
"2024-11-24 18:13","13.5","90.8","341","10.1","谅","0.7","0","916","0"
"2024-11-24 18:14","13.2","96.1","339","10.1","谅","0.3","0","916","0"
"2024-11-24 18:15","13.2","93.7","340","10.1","谅","0.7","0","916","0"
"2024-11-24 18:16","13.1","94.2","341","10.1","谅","0.5","0","916","0"
"2024-11-24 18:17","13.3","91.4","342","10","谅","1","0","916","0"
"2024-11-24 18:18","13.1","91.9","343","10","谅","0.3","0","916","0"
"2024-11-24 18:19","13","93.3","342","10","谅","0.3","0","916","0"
"2024-11-24 18:20","13.2","89.3","342","10","谅","0.7","0","916","0"
"2024-11-24 18:21","13.2","90.4","343","10","谅","0.3","0","916","0"
"2024-11-24 18:22","13.1","89.7","343","10","谅","0.4","0","916","0"
"2024-11-24 18:23","13.1","92","345","10","谅","0.5","0","916","0"
"2024-11-24 18:24","13","92.7","345","10","谅","0.3","0","916","0"
"2024-11-24 18:25","13","91.8","344","10","谅","0","0","916","0"
"2024-11-24 18:26","12.9","91.9","344","9.6","谅","0","0","916","0"
"2024-11-24 18:27","13","90.3","345","9.3","谅","0","0","916","0"
"2024-11-24 18:28","13","89.3","345","9.2","谅","0","0","916","0"
"2024-11-24 18:29","12.9","89.2","346","9.2","谅","0.1","0","916","0"
"2024-11-24 18:30","12.8","90.2","346","9.1","谅","0.2","0","916","0"
"2024-11-24 18:31","12.7","91.7","345","9","谅","0","0","916","0"
"2024-11-24 18:32","12.7","91","346","8.8","谅","0","0","916","0"
"2024-11-24 18:33","12.6","91.5","346","8.8","快","0.1","0","916","0"
"2024-11-24 18:34","12.7","90.2","347","8.8","快","0.1","0","916","0"
"2024-11-24 18:35","12.7","89.9","347","8.9","快","0.3","0","916","0"
"2024-11-24 18:36","12.7","90.2","348","9.1","快","0","0","916","0"
"2024-11-24 18:37","12.8","87.9","348","9.1","快","0","0","916","0"
"2024-11-24 18:38","12.8","90.8","348","9.1","快","0","0","916","0"
"2024-11-24 18:39","12.8","92.3","348","9.1","快","0","0","916","0"
"2024-11-24 18:40","13","92.2","348","9.2","快","0","0","916","0"
"2024-11-24 18:41","13","92.3","350","9.2","快","0","0","916","0"
"2024-11-24 18:42","13","92.3","350","9.2","快","0","0","916","0"
"2024-11-24 18:43","13.1","92","351","9.2","快","0","0","916","0"
"2024-11-24 18:44","13","91.7","351","9.2","快","0","0","916","0"
"2024-11-24 18:45","13","94","351","9.2","快","0","0","916","0"
"2024-11-24 18:46","13.2","91.7","350","9.2","谅","0.3","0","916","0"
"2024-11-24 18:47","13.2","92.1","350","9.3","谅","0.3","0","916","0"
"2024-11-24 18:48","13.4","91.2","350","9","谅","0","0","916","0"
"2024-11-24 18:49","13.4","91.2","351","9","谅","0.3","0","916","0"
"2024-11-24 18:50","13.5","92.5","351","8.8","谅","0.1","0","916","0"
"2024-11-24 18:51","13.2","96.3","354","8.9","谅","0.1","0","916","0"
"2024-11-24 18:52","13.2","96.4","354","8.8","谅","0.3","0","916","0"
"2024-11-24 18:53","13.2","96.5","354","8.9","谅","0.3","0","916","0"
"2024-11-24 18:54","13.4","93.5","354","8.9","谅","0.1","0","916","0"
"2024-11-24 18:55","13.5","92.9","355","9","谅","0","0","916","0"
"2024-11-24 18:56","13.4","93.1","358","9.2","谅","0","0","916","0"
"2024-11-24 18:57","13.4","96.2","356","9.3","谅","0","0","916","0"
"2024-11-24 18:58","13.6","93.2","356","9.3","谅","0","0","916","0"
"2024-11-24 18:59","13.5","94.5","354","9.3","谅","0","0","916","0"
"2024-11-24 19:00","13.4","95","357","9.2","谅","0","0","916","0"
"2024-11-24 19:01","13.6","92","357","9","谅","0","0","916","0"
"2024-11-24 19:02","13.7","92.6","358","9","谅","0","0","916","0"
"2024-11-24 19:03","13.4","94.3","359","8.8","谅","0","0","916","0"
"2024-11-24 19:04","13.5","95","359","8.9","谅","0","0","916","0"
"2024-11-24 19:05","13.7","92.9","360","8.8","谅","0","0","916","0"
"2024-11-24 19:06","13.7","93.9","358","8.7","谅","0","0","916","0"
"2024-11-24 19:07","13.6","92.6","360","8.6","谅","0","0","916","0"
"2024-11-24 19:08","13.7","94.1","359","8.6","谅","0","0","916","0"
"2024-11-24 19:09","13.8","94.2","359","8.7","谅","0","0","916","0"
"2024-11-24 19:10","13.6","95","360","8.8","谅","0","0","916","0"
"2024-11-24 19:11","13.7","94.9","360","8.9","谅","0","0","916","0"
"2024-11-24 19:12","13.7","94.5","359","8.9","谅","0","0","916","0"
"2024-11-24 19:13","13.9","91.8","359","8.4","谅","0","0","916","0"
"2024-11-24 19:14","13.8","93.1","362","8.1","谅","0","0","916","0"
"2024-11-24 19:15","13.5","97","362","7.8","谅","0","0","916","0"
"2024-11-24 19:16","13.7","93.7","363","7.7","谅","0","0","916","0"
"2024-11-24 19:17","13.8","92.2","362","7.5","谅","0","0","916","0"
"2024-11-24 19:18","13.8","94","365","7.6","谅","0","0","916","0"
"2024-11-24 19:19","14","93.2","364","7.6","谅","0","0","916","0"
"2024-11-24 19:20","13.7","96.1","363","7.6","谅","0","0","916","0"
"2024-11-24 19:21","13.9","92.7","364","7.6","谅","0","0","916","0"
"2024-11-24 19:22","13.8","93.4","365","7.6","谅","0","0","916","0"
"2024-11-24 19:23","13.9","92.8","364","7.4","谅","0","0","916","0"
"2024-11-24 19:24","13.8","96.6","364","7.4","谅","0","0","916","0"
"2024-11-24 19:25","13.9","93.9","366","7.2","谅","0.3","0","916","0"
"2024-11-24 19:26","13.9","94.3","368","7.3","谅","0.1","0","916","0"
"2024-11-24 19:27","13.8","97.4","369","7.1","谅","0","0","916","0"
"2024-11-24 19:28","14","94.3","368","7","谅","0.3","0","916","0"
"2024-11-24 19:29","13.9","95.3","369","6.9","快","0.3","0","916","0"
"2024-11-24 19:30","14.1","92.8","369","6.9","快","0.5","0","916","0"
"2024-11-24 19:31","14","94.5","370","6.7","快","0.3","0","916","0"
"2024-11-24 19:32","14.2","94.1","370","6.5","快","0.3","0","916","0"
"2024-11-24 19:33","14.1","92.9","368","6.6","快","0.3","0","916","0"
"2024-11-24 19:34","14.1","94.1","368","6.5","快","0","0","916","0"
"2024-11-24 19:35","14.2","93.8","369","6.6","快","0","0","916","0"
"2024-11-24 19:36","14.1","95.3","370","6.6","快","0","0","916","0"
"2024-11-24 19:37","14.1","94.2","370","6.7","快","0","0","916","0"
"2024-11-24 19:38","14.1","96.1","369","6.5","快","0","0","916","0"
"2024-11-24 19:39","14.1","94.5","370","6.7","快","0","0","916","0"
"2024-11-24 19:40","14","94.8","371","6.7","快","0","0","916","0"
"2024-11-24 19:41","14","96","372","6.8","快","0","0","916","0"
"2024-11-24 19:42","14","96","372","6.7","快","0","0","916","0"
"2024-11-24 19:43","13.9","97.9","372","6.7","快","0.3","0","916","0"
"2024-11-24 19:44","14.1","95.5","371","6.5","快","0.3","0","916","0"
"2024-11-24 19:45","14.1","94","373","6.4","快","0.6","0","916","0"
"2024-11-24 19:46","14.1","94.6","375","6.4","快","0.3","0","916","0"
"2024-11-24 19:47","14.1","95.7","374","6.4","快","0.7","0","916","0"
"2024-11-24 19:48","14.2","93.7","374","6.4","快","0.7","0","916","0"
"2024-11-24 19:49","14.2","92.1","374","6.3","快","0.7","0","916","0"
"2024-11-24 19:50","14.1","95.5","374","6.2","快","0.7","0","916","0"
"2024-11-24 19:51","14.2","94.7","376","6.2","快","0.7","0","916","0"
"2024-11-24 19:52","14.2","94.3","376","6.1","快","0.6","0","916","0"
"2024-11-24 19:53","14.3","94.7","376","6","快","0.3","0","916","0"
"2024-11-24 19:54","14.1","94.1","374","6.1","快","0.7","0","916","0"
"2024-11-24 19:55","14.2","95.2","376","5.9","快","0.3","0","916","0"
"2024-11-24 19:56","14.2","94.2","377","6","快","0.3","0","916","0"
"2024-11-24 19:57","14","98.4","378","6","快","0.3","0","916","0"
"2024-11-24 19:58","14","96.9","376","6","快","0.3","0","916","0"
"2024-11-24 19:59","14.2","94.5","379","5.9","快","0.3","0","916","0"
"2024-11-24 20:00","14.4","90.8","379","5.9","快","0.3","0","916","0"
"2024-11-24 20:01","14.5","90.7","379","6.1","快","0.3","0","916","0"
"2024-11-24 20:02","14.3","93.7","379","6","快","0.3","0","916","0"
"2024-11-24 20:03","14.3","93.7","379","6","快","0.3","0","916","0"
"2024-11-24 20:04","14.4","92.8","381","5.8","快","0.3","0","916","0"
"2024-11-24 20:05","14.5","93.6","377","5.8","快","0.3","0","916","0"
"2024-11-24 20:06","14.2","96.1","380","5.8","快","0.1","0","916","0"
"2024-11-24 20:07","14.3","95.1","383","5.7","快","0.2","0","916","0"
"2024-11-24 20:08","14.2","94.6","383","5.7","快","0.2","0","916","0"
"2024-11-24 20:09","14.4","93.7","381","5.7","快","0.1","0","916","0"
"2024-11-24 20:10","14.3","96","383","5.8","快","0.1","0","916","0"
"2024-11-24 20:11","14.5","92.8","383","5.8","快","0.3","0","916","0"
"2024-11-24 20:12","14.5","91.7","383","5.8","快","0.3","0","916","0"
"2024-11-24 20:13","14.4","94.1","383","5.8","快","0.3","0","916","0"
"2024-11-24 20:14","14.3","94.3","384","6","快","0.3","0","916","0"
"2024-11-24 20:15","14.2","94.6","386","6.1","快","0.3","0","916","0"
"2024-11-24 20:16","14.2","96.1","386","6.1","快","0.3","0","916","0"
"2024-11-24 20:17","14.3","96.5","385","6.1","快","0.3","0","916","0"
"2024-11-24 20:18","14.3","93.6","385","6.1","快","0.3","0","916","0"
"2024-11-24 20:19","14.3","94.2","384","6.1","快","0.3","0","916","0"
"2024-11-24 20:20","14.1","96.4","384","6.1","快","0.3","0","916","0"
"2024-11-24 20:21","14.4","93.8","386","5.9","快","0","0","916","0"
"2024-11-24 20:22","14.3","95.9","387","6","快","0","0","916","0"
"2024-11-24 20:23","14.2","97.8","386","5.9","快","0","0","916","0"
"2024-11-24 20:24","14.2","97.6","388","5.9","快","0","0","916","0"
"2024-11-24 20:25","14.2","96.2","388","6","快","0","0","916","0"
"2024-11-24 20:26","14.4","95.1","388","6.1","快","0.1","0","916","0"
"2024-11-24 20:27","14.6","89.8","389","6","快","0.2","0","916","0"
"2024-11-24 20:28","14.4","93.2","388","6.1","快","0","0","916","0"
"2024-11-24 20:29","14.3","95.9","389","6.2","快","0.2","0","916","0"
"2024-11-24 20:30","14.2","96.1","390","6.1","快","0","0","916","0"
"2024-11-24 20:31","14.1","96.1","388","6.1","快","0","0","916","0"
"2024-11-24 20:32","14.1","94.5","389","6.1","快","0","0","916","0"
"2024-11-24 20:33","14.1","97.9","389","6.1","快","0","0","916","0"
"2024-11-24 20:34","14.2","95.2","389","6","快","0","0","916","0"
"2024-11-24 20:35","14.2","93.8","391","6","快","0","0","916","0"
"2024-11-24 20:36","14.3","92.6","391","6","快","0","0","916","0"
"2024-11-24 20:37","14.3","92.7","391","6","快","0","0","916","0"
"2024-11-24 20:38","14.2","93.3","391","5.9","快","0","0","916","0"
"2024-11-24 20:39","14.1","97","392","5.9","快","0","0","916","0"
"2024-11-24 20:40","14.2","94.1","392","5.9","快","0","0","916","0"
"2024-11-24 20:41","14.3","95.2","391","5.9","快","0","0","916","0"
"2024-11-24 20:42","14.3","93.9","393","5.9","快","0","0","916","0"
"2024-11-24 20:43","14.2","95.1","393","6","快","0.3","0","916","0"
"2024-11-24 20:44","14","94.8","392","5.9","快","0.4","0","916","0"
"2024-11-24 20:45","14.1","94.2","394","5.9","快","0.7","0","916","0"
"2024-11-24 20:46","14.1","94.9","393","6","快","0.8","0","916","0"
"2024-11-24 20:47","14.1","95.3","396","5.8","快","1.1","0","916","0"
"2024-11-24 20:48","14.1","96.4","394","5.7","快","1.5","0","916","0"
"2024-11-24 20:49","14.3","93.2","393","5.8","快","1.4","0","916","0"
"2024-11-24 20:50","14.3","96","395","5.8","快","1.2","0","916","0"
"2024-11-24 20:51","14.2","95.1","395","5.8","快","1.2","0","916","0"
"2024-11-24 20:52","14.4","92","395","5.8","快","1.1","0","916","0"
"2024-11-24 20:53","14.3","93.4","395","5.8","快","1.1","0","916","0"
"2024-11-24 20:54","14.3","92.5","395","5.9","快","1.1","0","916","0"
"2024-11-24 20:55","14.1","95.5","397","5.8","快","0.7","0","916","0"
"2024-11-24 20:56","14.2","93.7","395","5.7","快","0.7","0","916","0"
"2024-11-24 20:57","14.3","91.9","396","5.9","快","0.7","0","916","0"
"2024-11-24 20:58","14.1","97.2","396","5.8","快","0.7","0","916","0"
"2024-11-24 20:59","14.3","94","398","5.4","快","0.7","0","916","0"
"2024-11-24 21:00","14.4","92.4","397","5.3","快","0.8","0","916","0"
"2024-11-24 21:01","14.4","92.2","397","5.1","快","0.7","0","916","0"
"2024-11-24 21:02","14.3","92.1","397","4.9","快","0.6","0","916","0"
"2024-11-24 21:03","14.3","94","397","4.9","快","0.7","0","916","0"
"2024-11-24 21:04","14.3","90.9","397","5.4","快","0.7","0","916","0"
"2024-11-24 21:05","14.5","90.7","398","5.9","快","0.6","0","916","0"
"2024-11-24 21:06","14.4","90.8","398","6.1","快","0.7","0","916","0"
"2024-11-24 21:07","14.4","91.4","397","6","谅","0","0","916","0"
"2024-11-24 21:08","14.5","92.1","397","5.8","谅","0.1","0","916","0"
"2024-11-24 21:09","14.6","90","398","5.7","谅","0.3","0","916","0"
"2024-11-24 21:10","14.5","90.7","399","5.8","谅","0.7","0","916","0"
"2024-11-24 21:11","14.3","96","399","5.9","谅","1","0","916","0"
"2024-11-24 21:12","14.4","94.2","402","6.1","谅","1.1","0","916","0"
"2024-11-24 21:13","14.3","92.9","402","6.1","谅","1.1","0","916","0"
"2024-11-24 21:14","14.1","96.4","402","6.2","谅","0.9","0","916","0"
"2024-11-24 21:15","14.4","94.7","401","6.2","谅","0.7","0","916","0"
"2024-11-24 21:16","14.4","93.9","400","6.1","谅","0.7","0","916","0"
"2024-11-24 21:17","14.5","91.7","400","6.1","谅","0.9","0","916","0"
"2024-11-24 21:18","14.5","91","401","6.2","谅","1.1","0","916","0"
"2024-11-24 21:19","14.5","92.5","402","6","谅","1","0","916","0"
"2024-11-24 21:20","14.5","91.1","402","5.9","谅","1.2","0","916","0"
"2024-11-24 21:21","14.3","95.4","402","5.8","谅","1.1","0","916","0"
"2024-11-24 21:22","14.4","92.4","401","5.9","谅","0.7","0","916","0"
"2024-11-24 21:23","14.4","91","401","5.9","谅","0.7","0","916","0"
"2024-11-24 21:24","14.3","94","400","5.9","谅","0.7","0","916","0"
"2024-11-24 21:25","14.4","93.3","403","5.7","谅","0.9","0","916","0"
"2024-11-24 21:26","14.4","94.5","401","5.9","谅","1","0","916","0"
"2024-11-24 21:27","14.3","94.9","402","5.8","谅","0.5","0","916","0"
"2024-11-24 21:28","14.2","94.3","403","5.8","谅","0.8","0","916","0"
"2024-11-24 21:29","14.4","93.8","404","5.8","谅","0.7","0","916","0"
"2024-11-24 21:30","14.5","93.4","403","5.7","谅","0.7","0","916","0"
"2024-11-24 21:31","14.3","94.6","403","5.7","谅","0.7","0","916","0"
"2024-11-24 21:32","14.4","93.7","403","5.7","谅","0.7","0","916","0"
"2024-11-24 21:33","14.2","96.5","404","5.7","谅","0.6","0","916","0"
"2024-11-24 21:34","14.4","92.6","403","5.8","快","0.3","0","916","0"
"2024-11-24 21:35","14.7","90.6","404","5.6","快","0.5","0","916","0"
"2024-11-24 21:36","14.3","93.9","404","5.7","快","0.6","0","916","0"
"2024-11-24 21:37","14.1","95.1","404","5.5","快","0.4","0","916","0"
"2024-11-24 21:38","14.3","93.3","404","5.7","快","0.7","0","916","0"
"2024-11-24 21:39","14.3","94","404","5.7","快","0.6","0","916","0"
"2024-11-24 21:40","14.4","91.5","404","5.7","快","1.1","0","916","0"
"2024-11-24 21:41","14.2","95.8","405","5.7","快","0.7","0","916","0"
"2024-11-24 21:42","14.4","93.7","405","5.7","快","0.7","0","916","0"
"2024-11-24 21:43","14.2","96.4","405","5.8","快","0.4","0","916","0"
"2024-11-24 21:44","14.5","93.4","405","5.8","快","0.4","0","916","0"
"2024-11-24 21:45","14.4","93","405","5.8","快","0.3","0","916","0"
"2024-11-24 21:46","14.3","95.4","405","5.6","快","0.3","0","916","0"
"2024-11-24 21:47","14.3","95.9","408","5.5","快","0.3","0","916","0"
"2024-11-24 21:48","14.3","95.1","406","5.5","快","0.3","0","916","0"
"2024-11-24 21:49","14.4","93.3","405","5.5","快","0","0","916","0"
"2024-11-24 21:50","14.3","92.9","405","5.5","快","0","0","916","0"
"2024-11-24 21:51","14.3","94.6","405","5.5","快","0.1","0","916","0"
"2024-11-24 21:52","14.4","92.3","406","5.8","快","0","0","916","0"
"2024-11-24 21:53","14.3","95","407","5.7","快","0","0","916","0"
"2024-11-24 21:54","14.5","90.8","405","5.7","快","0","0","916","0"
"2024-11-24 21:55","14.5","92.5","405","5.7","快","0","0","916","0"
"2024-11-24 21:56","14.4","92.7","406","5.8","快","0","0","916","0"
"2024-11-24 21:57","14.3","92.7","406","5.9","快","0","0","916","0"
"2024-11-24 21:58","14.3","93.3","408","5.7","快","0","0","916","0"
"2024-11-24 21:59","14.2","96.3","406","5.8","快","0.1","0","916","0"
"2024-11-24 22:00","14.3","95.3","406","5.8","快","0.3","0","916","0"
"2024-11-24 22:01","14.3","94.9","409","5.7","快","0.5","0","916","0"
"2024-11-24 22:02","14.2","95.7","406","5.8","快","0.7","0","916","0"
"2024-11-24 22:03","14.2","93.2","406","5.9","快","0.7","0","916","0"
"2024-11-24 22:04","14.2","94.8","408","5.8","快","0.8","0","916","0"
"2024-11-24 22:05","14.6","90.9","408","6","快","0.7","0","916","0"
