"";"CO2 Dose State";"Light Acc Today";"Meas CO2 Level";"Meas Rel Hum";"Meas GH Temp";"Rain State";"Meas Light";"Meas Wind Speed";"Meas Wind Dir";"Meas Out Temp";"EC Dosing";"pH Dosing";"Calc pH Level";"Meas pH 1 Level";"Meas pH 2 Level";"Meas EC 1 Level";"Meas EC 2 Level";"Meas EC 1 Level";"Irrig Flow";"Irrig Flow"
"24-11-2024 11:50:00";0;372.67;458.17;76.33;22.63;0;45.33;0;5;15.93;0;0;0;6.4;6.6;3.1;3.37;3.1;-32767;5050
"24-11-2024 11:55:00";0;385.83;494.17;77.67;22.62;0;44.82;0;3;14.78;0;0;0;6.4;6.6;3.1;3.48;3.1;-32767;5050
"24-11-2024 12:00:00";0;399.67;467.67;78.83;22.35;0;44.95;0;6;13.33;0;0;0;6.4;6.68;3.1;3.58;3.1;-32767;5050
"24-11-2024 12:05:00";0;413.67;446;80.67;21.97;0;45.42;0;7;13.18;0;0;0;6.4;6.7;3.1;3.6;3.1;-32767;5050
"24-11-2024 12:10:00";0;426.83;440.5;73.5;21.98;0;45.5;0;6;13.12;0;0;0;6.4;6.7;3.1;3.6;3.1;-32767;5050
"24-11-2024 12:15:00";0;440.67;440;76.17;21.67;0;45.17;0;6;12.43;17.08;60.67;5.17;6.4;6.62;3.02;3.18;3.02;-32767;5250
"24-11-2024 12:20:00";0;454.67;446.67;77.83;21.1;0;45.93;0;3;13.38;19.75;74.05;6.2;6.4;6.6;3;3.1;3;-32767;5940
"24-11-2024 12:25:00";0;467.83;441.33;79.67;21.08;0;45.6;0;1;14.93;3.27;12.38;1.03;6.4;6.6;3;3.1;3;-32767;6161.67
"24-11-2024 12:30:00";0;481.67;419.17;75.83;22.02;0;45.17;0;2;14.87;0;0;0;6.4;6.6;3;3.27;3;-32767;6180
"24-11-2024 12:35:00";0;494.83;410.83;79.17;22.95;0;44.68;0;3;14.72;0;0;0;6.4;6.6;3;3.47;3;-32767;6180
"24-11-2024 12:40:00";0;508.67;412.5;79.17;22.85;0;44.77;0;6;15.62;0;0;0;6.4;6.6;3;3.5;3;-32767;6180
"24-11-2024 12:45:00";1;521.83;407.17;75.67;22.8;0;44.47;0;7;15.38;19.5;67.75;5.17;6.32;6.6;3;3.08;3;-32767;6780
"24-11-2024 12:50:00";1;534.83;407.67;76.67;22.97;0;44.4;0;6;15.55;3.9;13.55;1.03;6.38;6.6;3;3.08;3;-32767;7233.33
"24-11-2024 12:55:00";1;548.67;413;77.83;23.17;0;43.98;0;1;15.52;0;0;0;6.4;6.6;3;3.35;3;-32767;7300
"24-11-2024 13:00:00";1;561.83;414;74.67;22.62;0;42.98;0;3;15;0;0;0;6.4;6.6;3;3.48;3;-32767;7300
"24-11-2024 13:05:00";1;574.83;419;74.83;22.92;0;42.47;0;6;14.9;18.25;61.75;5.17;6.4;6.6;3;3.17;3;-32767;7625
"24-11-2024 13:10:00";1;587;412.5;72.5;22.25;0;41.73;0;1;15.48;3.65;12.35;1.03;6.32;6.6;3;3.1;3;-32767;8290
"24-11-2024 13:15:00";0;599.83;488.5;70.33;22.68;0;41.43;0;7;16.43;0;0;0;6.38;6.6;3;3.18;3;-32767;8410
"24-11-2024 13:20:00";1;612;432.33;70.83;23.05;0;40.65;0;7;15.1;0;0;0;6.4;6.6;3;3.37;3;-32767;8410
"24-11-2024 13:25:00";0;624;482.17;66.83;23.52;0;40.67;0;7;15.22;0;0;0;6.4;6.6;3;3.48;3;-32767;8410
"24-11-2024 13:30:00";0;636;605.83;64.33;24.27;0;40.2;0;6;14.72;0;0;0;6.4;6.6;3;3.5;3;-32767;8410
"24-11-2024 13:35:00";0;648;501.33;67.33;24.48;0;40.18;0;7;14.27;18.58;69.08;5.17;6.32;6.6;3;3.17;3;-32767;8860
"24-11-2024 13:40:00";0;660;469.33;68.83;24.42;0;39.7;0;2;14.95;3.72;13.82;1.03;6.3;6.6;3;3.1;3;-32767;9433.33
"24-11-2024 13:45:00";0;672;478;64;23.98;0;39.35;0;6;15.35;0;0;0;6.38;6.6;3;3.27;3;-32767;9530
"24-11-2024 13:50:00";0;684;467.5;70.5;24.23;0;38.72;0;6;15.73;0;0;0;6.4;6.6;3;3.47;3;-32767;9530
"24-11-2024 13:55:00";0;695.17;465.83;75.33;24.22;0;37.93;0;6;15.3;0;0;0;6.4;6.6;3;3.58;3;-32767;9530
"24-11-2024 14:00:00";0;706.17;461.83;76.83;24.53;0;36.8;0;7;15.28;18;58.75;5.17;6.4;6.6;3;3.18;3;-32767;9971.67
"24-11-2024 14:05:00";0;717.17;449.33;77;24.52;0;35.68;0;6;15.22;3.6;11.75;1.03;6.4;6.6;3;3.1;3;-32767;10543.33
"24-11-2024 14:10:00";0;728.17;428.67;78.67;24.5;0;35.25;0;6;14.87;0;0;0;6.4;6.6;3;3.18;3;-32767;10640
"24-11-2024 14:15:00";0;738.33;426.67;75.67;24;0;34.62;0;7;14.38;0;0;0;6.4;6.68;3;3.37;3;-32767;10640
"24-11-2024 14:20:00";0;748.33;418.67;77.5;23.82;0;33.25;0;6;14.38;0;0;0;6.4;6.7;3;3.48;3;-32767;10640
"24-11-2024 14:25:00";1;758.33;408.67;78;23.97;0;32.92;0;7;14.48;0;0;0;6.4;6.7;3;3.5;3;-32767;10640
"24-11-2024 14:30:00";1;768.33;398.67;74.67;23.92;0;32.07;0;7;14.17;0;0;0;6.4;6.7;3;3.5;3;-32767;10640
"24-11-2024 14:35:00";1;777.5;401.17;75.67;23.82;0;31.32;0;6;14.77;0;0;0;6.4;6.7;3;3.58;3;-32767;10640
"24-11-2024 14:40:00";1;786.5;417;80.17;23.8;0;30.28;0;6;14.32;0;0;0;6.4;6.7;3;3.6;3;-32767;10640
"24-11-2024 14:45:00";1;795.5;425.83;80.17;23.55;0;28.85;0;6;14.53;0;0;0;6.4;6.7;3;3.6;3;-32767;10640
"24-11-2024 14:50:00";1;804.5;452.83;70.83;22.58;0;27.52;0;7;14.1;0;0;0;6.4;6.7;3;3.6;3;-32767;10640
"24-11-2024 14:55:00";0;812.67;470.5;74;22.48;0;26.8;0;0;14.58;0;0;0;6.4;6.7;3;3.52;3;-32767;10640
"24-11-2024 15:00:00";0;819.83;458;77.5;23.17;0;25.62;0;0;14.28;0;0;0;6.4;6.7;3;3.5;3;-32767;10640
"24-11-2024 15:05:00";0;827.62;467.42;80.48;23.71;0;24.74;0;1;15.77;0;0;0;6.4;6.7;3;3.5;3;-32767;10640
"24-11-2024 15:10:00";0;834.79;497.28;78.52;23.47;0;23.44;0;7;15.03;0;0;0;6.4;6.7;3.08;3.5;3.08;-32767;10640
"24-11-2024 15:15:00";0;841.79;486.47;77.17;22.99;0;22.29;0;0;14.88;0;0;0;6.4;6.7;3.1;3.5;3.1;-32767;10640
"24-11-2024 15:20:00";0;847.96;478.87;77.83;22.49;0;21.03;0;0;14.65;0;0;0;6.4;6.7;3.1;3.5;3.1;-32767;10640
"24-11-2024 15:25:00";0;853.96;487.92;78;22.48;0;19.81;0;7;14.02;0;0;0;6.4;6.7;3.1;3.5;3.1;-32767;10640
"24-11-2024 15:30:00";0;859.96;526.37;81.31;22.58;0;18.94;0;7;13.98;0;0;0;6.4;6.7;3.18;3.5;3.18;-32767;10640
"24-11-2024 15:35:00";0;865.13;534.83;83.65;22.68;0;18.22;0;7;14.58;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 15:40:00";0;870.96;482.92;84.83;22.45;0;17.19;0;7;14.37;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 15:45:00";0;875.31;462.91;81.69;21.66;0;15.51;0;0;14.22;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 15:50:00";0;880.13;456.87;81;21.33;0;14.29;0;7;14.2;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 15:55:00";0;884.31;472.53;82.65;21.38;0;13.11;0;7;14.45;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:00:00";0;888.31;472.69;84.65;21.4;0;12.16;0;7;15.33;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:05:00";0;891.48;489.36;85;21.4;0;11.01;0;7;15.33;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:10:00";0;894.48;518.63;84.17;21.32;0;9.81;0;6;16.04;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:15:00";0;896.65;520.69;85.65;21.05;0;8.53;0;0;15.62;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:20:00";0;899.48;514.21;86.83;20.92;0;7.14;0;0;15.58;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:25:00";0;901.65;502.25;87.83;20.65;0;6.57;0;0;14.53;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:30:00";0;902.83;488.43;88;20.35;0;5.76;0;7;13.97;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:35:00";0;904.65;486;86.35;20.05;0;4.94;0;7;13.49;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:40:00";0;905.83;488.48;86.83;19.67;0;4.14;0;7;13.32;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:45:00";0;906.83;485.69;87;19.27;0;3.34;0;7;13.05;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:50:00";0;907.83;490.79;85.35;18.95;0;2.54;0;7;12.75;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 16:55:00";0;908.83;492.83;84.17;18.57;0;1.82;0;0;12.37;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 17:00:00";0;909;494.65;84.83;18.17;0;1.29;0;7;12.05;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 17:05:00";0;909;493.35;85;17.77;0;0.87;0;7;11.83;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 17:10:00";0;909.83;498.79;85;17.53;0;0.39;0;7;11.55;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 17:15:00";0;910;504.96;84.17;17.42;0;0.22;0;7;11.33;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 17:20:00";0;910;506;85.65;17.32;0;0.2;0;7;11.13;0;0;0;6.4;6.7;3.2;3.5;3.2;-32767;10640
"24-11-2024 17:25:00";0;910;507.65;83.52;17.3;0;0.12;0;7;10.77;0;0;0;6.4;6.7;3.28;3.5;3.28;-32767;10640
"24-11-2024 17:30:00";0;910;513.79;84.65;17.22;0;0.02;0;7;10.7;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 17:35:00";0;910;514.17;85.83;17.03;0;0.08;0;7;10.78;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 17:40:00";0;910;517.31;85.17;16.83;0;0.18;0;7;10.8;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 17:45:00";0;910;515.52;83.35;16.63;0;0.2;0;7;10.8;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 17:50:00";0;910;516.65;82.17;16.52;0;0.12;0;7;10.47;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 17:55:00";0;910;518.65;83.65;16.42;0;0.1;0;7;9.82;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 18:00:00";0;910;520.65;82.35;16.23;0;0.1;0;7;9.37;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 18:05:00";0;910;521;82;16.12;0;0.1;0;7;9.3;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 18:10:00";0;910;523.46;83.64;15.85;0;0.18;0;7;9.55;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 18:15:00";0;910;522.36;82.36;15.72;0;0.12;0;7;9.35;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 18:20:00";0;910;524.46;82.82;15.62;0;0.18;0;7;9.05;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 18:25:00";0;910;525.82;83;15.44;0;0.12;0;7;8.67;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 18:30:00";0;910;521.08;83;15.4;0;0.02;0;7;8.35;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 18:35:00";0;910;525.74;82.18;15.48;0;0.08;0;7;8.38;0;0;0;6.4;6.7;3.3;3.5;3.3;-32767;10640
"24-11-2024 18:40:00";0;910;527.82;82;15.42;0;0.18;0;7;8.48;0;0;0;6.4;6.7;3.38;3.5;3.38;-32767;10640
"24-11-2024 18:45:00";0;910;525.54;81.18;15.4;0;0.2;0;7;8.17;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 18:50:00";0;910;532.38;79.36;15.4;0;0.28;0;6;8.26;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 18:55:00";0;910;534.82;78.18;15.4;0;0.22;0;6;8.05;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:00:00";0;910;535.82;78.82;15.32;0;0.2;0;6;8;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:05:00";0;910;538.46;79.82;15.3;0;0.2;0;6;7.84;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:10:00";0;910.82;541.46;80.82;15.3;0;0.2;0;6;7.72;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:15:00";0;911;543.64;80.18;15.3;0;0.2;0;5;7.37;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:20:00";0;911;544.82;80.82;15.14;0;0.12;0;5;7.38;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:25:00";0;911;547.46;77.72;15.1;0;0.1;0;5;7.24;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:30:00";0;911;548.82;77;15.18;0;0.18;0;6;7.2;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:35:00";0;911;553.1;79.46;14.95;0;0.2;0;6;7.45;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:40:00";0;911;553.18;80;14.9;0;0.2;0;5;7.25;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:45:00";0;911;557.1;82.46;14.74;0;0.12;0;5;6.95;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:50:00";0;911;560.46;80.54;14.62;0;0.18;0;6;6.65;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 19:55:00";0;911;558.54;81.64;14.52;0;0.12;0;6;6.52;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 20:00:00";0;911;558.82;81.18;14.42;0;0.18;0;5;6.75;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 20:05:00";0;911;559;81.82;14.24;0;0.12;0;6;6.8;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 20:10:00";0;911;559;81.18;14.28;0;0.18;0;5;6.72;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 20:15:00";0;911;559.82;81.82;14.3;0;0.2;0;5;6.45;0;0;0;6.4;6.7;3.4;3.42;3.4;-32767;10640
"24-11-2024 20:20:00";0;911;565.7;84.44;14.3;0;0.2;0;5;5.99;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 20:25:00";0;911;566.19;82.56;14.22;0;0.12;0;3;5.25;0;0;0;6.4;6.7;3.4;3.48;3.4;-32767;10640
"24-11-2024 20:30:00";0;911;568.44;79.56;14.04;0;0.1;0;3;5.18;0;0;0;6.4;6.7;3.4;3.42;3.4;-32767;10640
"24-11-2024 20:35:00";0;911;570.63;80.63;13.84;0;0.18;0;3;5.12;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 20:40:00";0;911;571;78.56;13.72;0;0.2;0;3;5.43;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 20:45:00";0;911.81;572.63;78.81;13.7;0;0.2;0;5;5.58;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 20:50:00";0;912;573.81;79.81;13.62;0;0.12;0;5;5.44;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 20:55:00";0;912;572.37;80;13.52;0;0.02;0;5;5.07;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:00:00";0;912;575.25;80.81;13.66;0;0.16;0;3;4.92;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:05:00";0;912;578.44;81;13.7;0;0.2;0;2;4.82;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:10:00";0;912;584.66;81;13.7;0;0.2;0;2;4.56;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:15:00";0;912;587.61;82.61;13.7;0;0.12;0;2;4.5;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:20:00";0;912;589.61;82.19;13.86;0;0.18;0;2;4.82;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:25:00";0;912;585.97;83.61;13.82;0;0.2;0;2;4.82;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:30:00";0;912;587.42;84.81;13.8;0;0.12;0;2;4.72;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:35:00";0;912;586.39;83.39;13.88;0;0.1;0;2;4.22;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:40:00";0;912;590.84;84.61;13.9;0;0.1;0;2;4.02;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:45:00";0;912;592.81;82.58;13.98;0;0.18;0;2;4.24;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:50:00";0;912;595.42;84.42;14;0;0.28;0;3;4.38;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 21:55:00";0;912;593.58;85;14;0;0.22;0;3;4.4;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:00:00";0;912;597.03;84.19;14;0;0.2;0;2;4.4;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:05:00";0;912;602.03;81.58;14.24;0;0.12;0;1;4.24;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:10:00";0;912;596.55;81;14.14;0;0.1;0;1;3.72;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:15:00";0;912;603.07;81.81;14.1;0;0.1;0;0;3.68;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:20:00";0;912;600.97;83.61;13.94;0;0.1;0;0;3.78;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:25:00";0;912;606.45;84;13.9;0;0.1;0;0;3.64;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:30:00";0;912;610.42;84;13.9;0;0.1;0;0;3.52;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:35:00";0;912;606.97;84;13.9;0;0.18;0;7;3.74;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:40:00";0;912;606.81;84;13.98;0;0.12;0;7;3.96;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:45:00";0;912;609.42;83.19;14.08;0;0.1;0;7;3.84;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:50:00";0;912.81;609.19;83.81;14.1;0;0.1;0;7;3.72;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 22:55:00";0;913;613.03;83.19;14.1;0;0.1;0;7;3.78;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 23:00:00";0;913;616.42;83.81;14.1;0;0.1;0;7;3.8;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 23:05:00";0;913;617.81;84;14.18;0;0.1;0;7;3.88;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 23:10:00";0;913;618.81;84.81;14.12;0;0.18;0;7;3.98;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 23:15:00";0;913;617.39;85;14.18;0;0.2;0;0;4.16;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 23:20:00";0;913;619.42;82.58;14.28;0;0.2;0;0;4.28;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 23:25:00";0;913;623.23;82.81;14.14;0;0.12;0;3;4.38;0;0;0;6.4;6.7;3.4;3.4;3.4;-32767;10640
"24-11-2024 23:30:00";0;913;623.19;83.81;14.18;0;0.1;0;2;3.92;0;0;0;6.4;6.7;3.4;3.48;3.4;-32767;10640
"24-11-2024 23:35:00";0;913;624.61;85.61;13.96;0;0.1;0;0;3.64;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 23:40:00";0;913;626.61;85.19;13.58;0;0.1;0;0;3.68;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 23:45:00";0;913;627.81;85.81;13.34;0;0.1;0;0;3.78;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 23:50:00";0;913;626.39;84.39;13.54;0;0.1;0;0;3.8;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"24-11-2024 23:55:00";0;913;621.97;85.61;13.6;0;0.1;0;7;3.72;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;10640
"25-11-2024 00:00:00";0;176.52;628.26;84.39;13.84;0;0.1;0;7;3.78;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;2057.09
"25-11-2024 00:05:00";0;0;626.03;84.98;13.9;0;0.2;0;7;3.9;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:10:00";0;0;629.02;84.98;14.1;0;0.2;0;2;4.1;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:15:00";0;0;631.02;85;14.1;0;0.2;0;2;3.7;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:20:00";0;0;632.97;84;14.2;0;0.1;0;2;3.6;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:25:00";0;0;634.97;84;14.2;0;0.1;0;2;3.5;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:30:00";0;0;632.97;84;14.3;0;0;0;2;3.3;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:35:00";0;0;627;85;14.3;0;0.1;0;2;3.4;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:40:00";0;0;633;86;14.2;0;0;0;2;3.1;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:45:00";0;0;636;85;14.2;0;0.1;0;1;2.9;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:50:00";0;0;636;85;14;0;0.1;0;7;2.8;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 00:55:00";0;0;644;82;13.8;0;0.1;0;7;2.9;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:00:00";0;0;644;78;14;0;0.1;0;7;2.8;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:05:00";0;0;644;79;13.8;0;0.2;0;7;2.8;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:10:00";0;0;647;80;13.8;0;0.2;0;7;3;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:15:00";0;0;645;81;13.7;0;0.2;0;7;3.1;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:20:00";0;0;647;80;13.8;0;0.2;0;0;3.2;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:25:00";0;0;648;82;13.6;0;0.2;0;1;3.5;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:30:00";0;0;651;82;13.7;0;0.1;0;3;3.5;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:35:00";0;0;648;83;13.6;0;0.1;0;5;3.2;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:40:00";0;0;650;81;13.7;0;0.1;0;3;3.3;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:45:00";0;0;653;83;13.8;0;0.1;0;5;3.2;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:50:00";0;0;645;82;13.9;0;0.1;0;3;3.3;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 01:55:00";0;0;653;82;14.1;0;0.1;0;2;3.2;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:00:00";0;0;657;85;14.1;0;0.1;0;2;3.1;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:05:00";0;0;667.98;84.02;14.1;0;0.1;0;2;3.2;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:10:00";0;0;671.03;85.02;14.2;0;0.1;0;2;3;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:15:00";0;0;668;83.02;14.1;0;0.2;0;1;3.2;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:20:00";0;1;671.03;84.98;13.8;0;0.1;0;1;3.1;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:25:00";0;1;678.98;84.98;13.7;0;0.1;0;1;3;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:30:00";0;1;676.95;83.02;13.6;0;0;0;0;2.8;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:35:00";0;1;676.98;82;13.7;0;0.1;0;0;2.7;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:40:00";0;1;684.95;84;13.6;0;0;0;0;2.4;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:45:00";0;1;674.13;81.03;13.9;0;0.1;0;0;2.7;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
"25-11-2024 02:50:00";0;1;676.95;84;14;0;0.1;0;0;2.6;0;0;0;6.4;6.7;3.4;3.5;3.4;-32767;0
